사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자
202412,1호선,동묘앞,155654,157569,160983,158444,20250103
202412,1호선,서울역,1496624,231782,1403500,217616,20250103
202412,1호선,시청,689635,148888,684140,143883,20250103
202412,1호선,종각,1010431,179003,977469,167898,20250103
202412,1호선,종로3가,497844,314812,452394,287056,20250103
202412,1호선,종로5가,458015,250472,446780,244497,20250103
202412,1호선,동대문,252373,133914,246241,133772,20250103
202412,1호선,신설동,302848,126462,289710,121883,20250103
202412,1호선,제기동,240025,271548,229286,291781,20250103
202412,1호선,청량리(서울시립대입구),405925,291292,403185,289536,20250103
202412,2호선,뚝섬,688604,67614,719535,67769,20250103
202412,2호선,성수,1375880,105498,1488651,106041,20250103
202412,2호선,건대입구,1066688,102048,1127077,106227,20250103
202412,2호선,구의(광진구청),648139,117634,627702,117942,20250103
202412,2호선,강변(동서울터미널),766156,121142,712636,115929,20250103
202412,2호선,잠실나루,338812,92899,325962,92064,20250103
202412,2호선,잠실(송파구청),2442975,241917,2420022,233981,20250103
202412,2호선,잠실새내,606073,122947,598402,121380,20250103
202412,2호선,종합운동장,200621,50200,224194,52076,20250103
202412,2호선,삼성(무역센터),1549003,138582,1548465,127448,20250103
202412,2호선,선릉,1381021,245404,1224475,215631,20250103
202412,2호선,역삼,1239880,156707,1403406,160139,20250103
202412,2호선,강남,2217530,171790,2200980,151258,20250103
202412,2호선,교대(법원.검찰청),735182,166582,889228,199787,20250103
202412,2호선,서초,570340,105074,554973,106167,20250103
202412,2호선,방배,419176,84721,434386,83951,20250103
202412,2호선,사당,1128699,258251,1211574,241295,20250103
202412,2호선,낙성대(강감찬),711502,117902,681838,119254,20250103
202412,2호선,서울대입구(관악구청),1210564,190295,1164985,179676,20250103
202412,2호선,봉천,570567,159216,520849,158585,20250103
202412,2호선,신림,1477335,214369,1436955,214640,20250103
202412,2호선,신대방,625399,139464,590520,139523,20250103
202412,2호선,구로디지털단지,1469799,216429,1448852,216126,20250103
202412,2호선,대림(구로구청),596223,142429,605769,146435,20250103
202412,2호선,신도림,1356483,255030,1324426,240945,20250103
202412,2호선,문래,594379,95436,618513,95530,20250103
202412,2호선,영등포구청,553787,113693,575488,113158,20250103
202412,2호선,당산,506562,67078,589365,72272,20250103
202412,2호선,합정,942019,73736,1041933,75895,20250103
202412,2호선,홍대입구,2282202,109227,2483706,106825,20250103
202412,2호선,신촌,1071180,137085,1091174,134801,20250103
202412,2호선,이대,446233,52036,490606,55860,20250103
202412,2호선,아현,262311,68736,243591,67950,20250103
202412,2호선,충정로(경기대입구),252685,48633,271336,49527,20250103
202412,2호선,용답,71832,18415,70649,18273,20250103
202412,2호선,신답,38283,9613,43186,10182,20250103
202412,2호선,신설동,80254,34854,77457,36656,20250103
202412,2호선,도림천,29757,8654,31361,9849,20250103
202412,2호선,양천구청,146664,56494,155397,57299,20250103
202412,2호선,용두(동대문구청),51711,25271,52072,26635,20250103
202412,2호선,신정네거리,227933,78049,234152,80079,20250103
202412,2호선,시청,728396,77391,667467,67462,20250103
202412,2호선,을지로입구,1460314,127287,1466229,117047,20250103
202412,2호선,을지로3가,674616,81296,664419,79903,20250103
202412,2호선,을지로4가,338976,79832,340995,80225,20250103
202412,2호선,동대문역사문화공원(DDP),414426,62597,485709,67905,20250103
202412,2호선,신당,369514,96571,394468,98567,20250103
202412,2호선,상왕십리,362740,73500,352715,74874,20250103
202412,2호선,왕십리(성동구청),433232,57419,399709,52321,20250103
202412,2호선,한양대,306882,14737,332091,15907,20250103
202412,3호선,홍제,389856,150659,367265,147972,20250103
202412,3호선,지축,186363,39357,184646,37841,20250103
202412,3호선,구파발,522875,143136,508044,136175,20250103
202412,3호선,연신내,773893,268869,741081,260862,20250103
202412,3호선,불광,355758,151077,376015,167958,20250103
202412,3호선,녹번,372930,84012,335037,83026,20250103
202412,3호선,무악재,93820,33541,91333,35993,20250103
202412,3호선,독립문,159743,73499,165072,73625,20250103
202412,3호선,경복궁(정부서울청사),679463,100361,705469,100094,20250103
202412,3호선,안국,712449,115681,739255,123356,20250103
202412,3호선,종로3가,261262,70976,301948,80382,20250103
202412,3호선,을지로3가,307534,54397,307469,51166,20250103
202412,3호선,충무로,428,6,0,0,20250103
202412,3호선,동대입구,287253,44230,315537,48605,20250103
202412,3호선,약수,293900,86478,294775,81862,20250103
202412,3호선,금호,185585,56603,174636,55856,20250103
202412,3호선,옥수,204564,63624,212962,64056,20250103
202412,3호선,압구정,804050,150579,871217,148845,20250103
202412,3호선,신사,767108,77408,808191,75234,20250103
202412,3호선,잠원,120388,34317,114869,32867,20250103
202412,3호선,고속터미널,1427029,245590,1377362,228510,20250103
202412,3호선,교대(법원.검찰청),401860,98353,227545,53980,20250103
202412,3호선,남부터미널(예술의전당),816073,139162,825649,139591,20250103
202412,3호선,양재(서초구청),929768,167339,997096,169049,20250103
202412,3호선,매봉,290948,80609,282154,75708,20250103
202412,3호선,도곡,145724,34368,147629,32575,20250103
202412,3호선,대치,273482,76273,269488,74569,20250103
202412,3호선,학여울,61203,21427,63601,21134,20250103
202412,3호선,대청,254985,66506,238218,64267,20250103
202412,3호선,일원,245009,73108,234788,72504,20250103
202412,3호선,수서,458853,131509,454819,127310,20250103
202412,3호선,가락시장,196715,88056,195190,85929,20250103
202412,3호선,경찰병원,168060,49111,167343,51090,20250103
202412,3호선,오금,156143,36248,139817,34506,20250103
202412,4호선,창동,575780,240461,611156,247077,20250103
202412,4호선,쌍문,705107,192896,641371,189088,20250103
202412,4호선,수유(강북구청),840596,207727,840896,209443,20250103
202412,4호선,미아(서울사이버대학),353651,126286,332079,126857,20250103
202412,4호선,미아사거리,616278,196834,603615,197161,20250103
202412,4호선,길음,518562,129753,513867,129286,20250103
202412,4호선,성신여대입구(돈암),597666,98375,572627,97256,20250103
202412,4호선,한성대입구(삼선교),355565,78515,342361,77463,20250103
202412,4호선,혜화,1052566,136650,1056243,133382,20250103
202412,4호선,동대문,419647,154468,443111,150054,20250103
202412,4호선,동대문역사문화공원(DDP),546914,70256,475468,62453,20250103
202412,4호선,충무로,765734,128343,793984,131160,20250103
202412,4호선,명동,1073413,92923,1172291,97980,20250103
202412,4호선,회현(남대문시장),631059,211986,664966,212162,20250103
202412,4호선,서울역,340419,44249,643502,60461,20250103
202412,4호선,숙대입구(갈월),412502,60196,396714,56042,20250103
202412,4호선,삼각지,182630,26692,215667,28466,20250103
202412,4호선,신용산,584436,61977,628722,62744,20250103
202412,4호선,이촌(국립중앙박물관),249828,56219,269337,59474,20250103
202412,4호선,동작(현충원),28433,12756,32278,13049,20250103
202412,4호선,총신대입구(이수),423492,169727,465621,177752,20250103
202412,4호선,사당,690653,113231,647205,125376,20250103
202412,4호선,남태령,43978,9303,43026,9017,20250103
202412,4호선,당고개,211170,80477,174872,79353,20250103
202412,4호선,상계,451501,138983,413617,135891,20250103
202412,4호선,노원,539484,119644,623302,118719,20250103
202412,5호선,을지로4가,142860,44715,144172,43151,20250103
202412,5호선,동대문역사문화공원(DDP),82105,9861,94269,10936,20250103
202412,5호선,하남검단산,152120,58805,144000,58121,20250103
202412,5호선,청구,87839,24922,85729,21435,20250103
202412,5호선,신금호,149758,41267,156620,46559,20250103
202412,5호선,행당,187592,54603,165321,49762,20250103
202412,5호선,왕십리(성동구청),117564,28070,142778,29455,20250103
202412,5호선,마장,135745,46665,127688,45860,20250103
202412,5호선,답십리,391309,91285,349494,87763,20250103
202412,5호선,장한평,477134,108578,467730,110749,20250103
202412,5호선,군자(능동),317505,47831,351634,52545,20250103
202412,5호선,아차산(어린이대공원후문),337699,113340,326666,110251,20250103
202412,5호선,광나루(장신대),279400,71908,263615,71355,20250103
202412,5호선,천호(풍납토성),458495,165681,441287,164706,20250103
202412,5호선,강동,440201,123158,425885,119554,20250103
202412,5호선,길동,175454,89058,180665,91001,20250103
202412,5호선,굽은다리(강동구민회관앞),219600,92592,212147,87384,20250103
202412,5호선,명일,180358,74974,178023,76119,20250103
202412,5호선,고덕,233915,83050,222664,80751,20250103
202412,5호선,상일동,338299,101837,316527,100630,20250103
202412,5호선,둔촌동,218555,83596,217624,83976,20250103
202412,5호선,올림픽공원(한국체대),120810,41479,103210,36031,20250103
202412,5호선,방이,166772,56506,172447,56879,20250103
202412,5호선,오금,86348,24528,87016,23496,20250103
202412,5호선,개롱,143627,56905,148252,58472,20250103
202412,5호선,거여,230594,75062,221393,72593,20250103
202412,5호선,마천,158597,60670,137937,62030,20250103
202412,5호선,강일,135462,49232,121672,47377,20250103
202412,5호선,미사,455126,99944,461113,99099,20250103
202412,5호선,하남시청(덕풍?신장),177238,86369,162689,86175,20250103
202412,5호선,하남풍산,102100,38904,101818,38299,20250103
202412,5호선,방화,148678,58407,140868,57573,20250103
202412,5호선,개화산,139251,45595,131968,43505,20250103
202412,5호선,김포공항,345877,57842,214585,46619,20250103
202412,5호선,송정,143006,54648,135571,52246,20250103
202412,5호선,마곡,288257,51167,293665,50152,20250103
202412,5호선,발산,576145,123620,599692,119437,20250103
202412,5호선,우장산,336936,107501,328159,111360,20250103
202412,5호선,화곡,690284,162925,639744,156075,20250103
202412,5호선,까치산,663433,168167,628837,169610,20250103
202412,5호선,신정(은행정),328852,69493,265569,67155,20250103
202412,5호선,목동,400802,92336,428660,94316,20250103
202412,5호선,오목교(목동운동장앞),545205,99831,576387,98628,20250103
202412,5호선,양평,194752,33077,188165,32446,20250103
202412,5호선,영등포구청,119155,22052,116888,21629,20250103
202412,5호선,영등포시장,296713,88102,291315,89578,20250103
202412,5호선,신길,151771,14706,153379,15161,20250103
202412,5호선,여의도,891398,69170,974532,69418,20250103
202412,5호선,여의나루,375461,35951,449486,34139,20250103
202412,5호선,마포,384881,73297,384243,72602,20250103
202412,5호선,공덕,383305,57881,406514,55380,20250103
202412,5호선,애오개,149507,41765,148381,40238,20250103
202412,5호선,충정로(경기대입구),126010,18911,127293,18825,20250103
202412,5호선,서대문,510742,79460,513829,75103,20250103
202412,5호선,광화문(세종문화회관),987223,142916,1040468,143852,20250103
202412,5호선,종로3가,383590,105103,377420,105986,20250103
202412,6호선,망원,400180,88481,429521,91632,20250103
202412,6호선,신내,11,1,0,0,20250103
202412,6호선,봉화산(서울의료원),205330,55750,189871,54994,20250103
202412,6호선,화랑대(서울여대입구),294616,55064,231343,50453,20250103
202412,6호선,태릉입구,141600,36306,156023,36137,20250103
202412,6호선,석계,290692,87161,299387,86618,20250103
202412,6호선,돌곶이,240974,64706,216900,64124,20250103
202412,6호선,상월곡(한국과학기술연구원),148631,43862,129748,42321,20250103
202412,6호선,월곡(동덕여대),272963,73650,265885,73240,20250103
202412,6호선,고려대(종암),228317,37325,216845,37079,20250103
202412,6호선,안암(고대병원앞),340272,41188,337342,40194,20250103
202412,6호선,보문,209651,34544,195251,32621,20250103
202412,6호선,창신,85866,21074,70815,20307,20250103
202412,6호선,동묘앞,205321,74898,211605,69784,20250103
202412,6호선,신당,237352,43188,240072,41684,20250103
202412,6호선,청구,93304,21067,88780,22451,20250103
202412,6호선,약수,95206,23233,90461,23214,20250103
202412,6호선,버티고개,51717,14697,50275,16992,20250103
202412,6호선,한강진,316838,26225,370509,26411,20250103
202412,6호선,이태원,336818,31640,372855,31801,20250103
202412,6호선,녹사평(용산구청),136982,18653,144585,18335,20250103
202412,6호선,삼각지,219228,23000,192644,19505,20250103
202412,6호선,효창공원앞,182258,41180,165741,38110,20250103
202412,6호선,공덕,493207,88716,475241,82959,20250103
202412,6호선,대흥(서강대앞),226643,50392,239862,49721,20250103
202412,6호선,광흥창(서강),233161,59584,219824,58503,20250103
202412,6호선,상수,303066,22434,343963,22805,20250103
202412,6호선,합정,392520,46169,384507,41905,20250103
202412,6호선,마포구청,346698,87233,315496,80038,20250103
202412,6호선,월드컵경기장(성산),87347,50210,92940,48775,20250103
202412,6호선,디지털미디어시티,369383,65262,403636,66091,20250103
202412,6호선,증산(명지대앞),211900,75875,209093,76562,20250103
202412,6호선,새절(신사),284940,94094,261114,93716,20250103
202412,6호선,구산,190906,58316,126370,60811,20250103
202412,6호선,연신내,63,7,0,0,20250103
202412,6호선,독바위,60298,21377,59207,26127,20250103
202412,6호선,불광,101131,46413,99621,37694,20250103
202412,6호선,역촌,76957,35182,98523,35437,20250103
202412,6호선,응암,406498,132728,400737,131244,20250103
202412,7호선,자양(뚝섬한강공원),192813,47835,186671,47579,20250103
202412,7호선,도봉산,214558,49994,242387,73499,20250103
202412,7호선,수락산,273746,112298,264058,114314,20250103
202412,7호선,마들,297394,103680,275859,101976,20250103
202412,7호선,노원,478508,150321,505971,148648,20250103
202412,7호선,중계,332846,102093,300888,99839,20250103
202412,7호선,하계,426234,125084,394815,120342,20250103
202412,7호선,공릉(서울과학기술대),291034,83192,283962,84077,20250103
202412,7호선,태릉입구,210168,50036,196374,46780,20250103
202412,7호선,먹골,230909,73017,227186,74660,20250103
202412,7호선,중화,247764,70743,243242,70762,20250103
202412,7호선,상봉,457017,87587,444997,83964,20250103
202412,7호선,면목,343115,103354,311803,105053,20250103
202412,7호선,사가정,372476,113508,379774,116587,20250103
202412,7호선,용마산(용마폭포공원),133027,37628,125825,41008,20250103
202412,7호선,대림(구로구청),240783,50654,244494,50299,20250103
202412,7호선,중곡,256920,71145,238468,71639,20250103
202412,7호선,군자(능동),359542,92428,279099,78581,20250103
202412,7호선,어린이대공원(세종대),428326,46891,431976,46538,20250103
202412,7호선,건대입구,362034,69572,383538,63979,20250103
202412,7호선,청담,438349,83450,489845,80901,20250103
202412,7호선,강남구청,406128,56876,458066,57352,20250103
202412,7호선,학동,581042,69749,609484,66550,20250103
202412,7호선,논현,487181,48616,514159,47671,20250103
202412,7호선,장암,65498,14407,26496,10669,20250103
202412,7호선,반포,152712,42256,144765,40418,20250103
202412,7호선,고속터미널,492770,87917,378138,78684,20250103
202412,7호선,내방,346012,79734,351903,76616,20250103
202412,7호선,이수,421776,90727,405861,85262,20250103
202412,7호선,남성,254928,81344,239146,82215,20250103
202412,7호선,숭실대입구(살피재),330131,68809,327515,70729,20250103
202412,7호선,상도,293132,70062,285839,67160,20250103
202412,7호선,장승배기,206743,73062,197199,73555,20250103
202412,7호선,신대방삼거리,342166,97513,321936,100430,20250103
202412,7호선,보라매,169238,35646,174115,36324,20250103
202412,7호선,신풍,267317,81863,247881,80494,20250103
202412,7호선,남구로,354761,66614,374504,67282,20250103
202412,7호선,가산디지털단지,1062074,100257,1064234,94603,20250103
202412,7호선,철산,519938,121562,532113,121343,20250103
202412,7호선,광명사거리,453072,167595,437078,172519,20250103
202412,7호선,천왕,273550,65357,259343,66343,20250103
202412,7호선,온수(성공회대입구),242241,46458,219756,44114,20250103
202412,7호선,까치울,0,1,0,0,20250103
202412,8호선,잠실(송파구청),551721,99940,648023,98025,20250103
202412,8호선,석촌,210518,60726,254620,63570,20250103
202412,8호선,송파,221476,74854,218533,74405,20250103
202412,8호선,가락시장,198478,75958,226557,76998,20250103
202412,8호선,문정,557914,71253,579269,71509,20250103
202412,8호선,장지,436142,97082,398808,91165,20250103
202412,8호선,복정,243687,46744,205210,42082,20250103
202412,8호선,산성,146928,37083,144577,39994,20250103
202412,8호선,남한산성입구(성남법원.검찰청),318848,82187,284788,77977,20250103
202412,8호선,단대오거리,281492,80797,265412,78921,20250103
202412,8호선,신흥,114520,45359,117571,46461,20250103
202412,8호선,수진,123627,49355,110641,48677,20250103
202412,8호선,모란,102272,62330,82790,48134,20250103
202412,8호선,남위례,184941,40318,183795,39084,20250103
202412,8호선,암사역사공원,141220,32877,122495,31873,20250103
202412,8호선,암사,382486,116380,345486,115801,20250103
202412,8호선,천호(풍납토성),423287,112675,493311,112113,20250103
202412,8호선,강동구청,244062,76892,251307,77732,20250103
202412,8호선,몽촌토성(평화의문),180484,41223,188501,40608,20250103
202412,9호선,노들,112200,36226,89296,33459,20250103
202412,9호선,흑석(중앙대입구),218613,63123,222899,62884,20250103
202412,9호선,동작(현충원),43687,12564,41819,11264,20250103
202412,9호선,구반포,33882,10878,32206,10410,20250103
202412,9호선,신반포,101146,31648,95665,31644,20250103
202412,9호선,사평,98585,26964,92882,26813,20250103
202412,9호선,고속터미널,423787,78663,608199,95811,20250103
202412,9호선,개화,66068,12985,43610,10323,20250103
202412,9호선,신논현,918463,61017,946535,60021,20250103
202412,9호선,김포공항,183567,19823,311541,28873,20250103
202412,9호선,공항시장,67176,26842,72016,28620,20250103
202412,9호선,신방화,162869,50970,156536,51573,20250103
202412,9호선,마곡나루(서울식물원),389233,42057,380431,41160,20250103
202412,9호선,양천향교,248429,50541,253841,50103,20250103
202412,9호선,가양,521541,150515,511419,147669,20250103
202412,9호선,증미,186612,40538,177866,40448,20250103
202412,9호선,등촌,275841,94033,259872,94970,20250103
202412,9호선,염창,447262,85361,425869,82859,20250103
202412,9호선,신목동,105823,28786,91718,27123,20250103
202412,9호선,선유도,216072,35525,198885,34599,20250103
202412,9호선,당산,524733,80690,520996,74839,20250103
202412,9호선,국회의사당,566980,77592,561248,71795,20250103
202412,9호선,여의도,912310,65182,881686,60335,20250103
202412,9호선,샛강,199298,33190,192007,32680,20250103
202412,9호선,노량진,746861,102697,741160,100746,20250103
202412,9호선2~3단계,종합운동장,131721,22947,130172,21103,20250103
202412,9호선2~3단계,언주,302304,34259,305666,33940,20250103
202412,9호선2~3단계,선정릉,260926,31801,285970,32881,20250103
202412,9호선2~3단계,삼성중앙,190815,31253,199661,30703,20250103
202412,9호선2~3단계,봉은사,596387,63059,632814,60101,20250103
202412,9호선2~3단계,삼전,197388,47157,185160,46208,20250103
202412,9호선2~3단계,석촌고분,172115,46412,168061,46435,20250103
202412,9호선2~3단계,석촌,250626,45678,222570,39983,20250103
202412,9호선2~3단계,송파나루,149251,33645,158409,35878,20250103
202412,9호선2~3단계,한성백제,75349,19857,66541,18071,20250103
202412,9호선2~3단계,올림픽공원(한국체대),234796,30129,242432,30419,20250103
202412,9호선2~3단계,둔촌오륜,47770,12870,45979,13281,20250103
202412,9호선2~3단계,중앙보훈병원,268583,88074,228173,85675,20250103
202412,경강선,성남,25706,6619,22115,6776,20250103
202412,경강선,판교,149292,22040,146470,19380,20250103
202412,경강선,이매,25160,6790,21030,6132,20250103
202412,경강선,삼동,57099,14853,51003,14892,20250103
202412,경강선,경기광주,190215,35810,178742,36234,20250103
202412,경강선,초월,90751,17953,82855,17259,20250103
202412,경강선,곤지암,55698,15162,52600,14797,20250103
202412,경강선,신둔도예촌,35732,9276,32936,8796,20250103
202412,경강선,이천,77534,15767,81262,16546,20250103
202412,경강선,부발,63025,11090,60848,10890,20250103
202412,경강선,세종대왕릉,6242,3800,6156,3758,20250103
202412,경강선,여주,70741,21023,68276,20800,20250103
202412,경부선,신길,247988,49768,225863,46956,20250103
202412,경부선,서울역,285795,17309,106664,4777,20250103
202412,경부선,남영,245511,41310,257476,42190,20250103
202412,경부선,용산,1245778,145239,1258638,144232,20250103
202412,경부선,노량진,257639,54527,281209,55245,20250103
202412,경부선,대방,262391,62698,285159,66470,20250103
202412,경부선,영등포,1058342,321408,1059407,320204,20250103
202412,경부선,신도림,90441,25975,96383,31460,20250103
202412,경부선,구로,423098,115677,446689,112449,20250103
202412,경부선,가산디지털단지,459399,43402,516842,47214,20250103
202412,경부선,금천구청,237573,85018,241141,86569,20250103
202412,경부선,석수,197558,51889,179747,49802,20250103
202412,경부선,관악,155138,58103,148470,56828,20250103
202412,경부선,안양,559692,133513,549699,137260,20250103
202412,경부선,명학,205603,45684,201763,44290,20250103
202412,경부선,금정,692324,144033,710468,145484,20250103
202412,경부선,군포,158750,39916,155416,38797,20250103
202412,경부선,의왕,217409,46311,214905,45776,20250103
202412,경부선,성균관대,400155,67486,390993,67217,20250103
202412,경부선,화서,319875,54557,308747,52967,20250103
202412,경부선,수원,1074725,176603,1142773,180805,20250103
202412,경부선,독산,401333,71879,407660,73409,20250103
202412,경부선,세류,88627,19388,82443,18740,20250103
202412,경부선,병점,400954,77792,399314,77300,20250103
202412,경부선,세마,82036,16989,76262,15793,20250103
202412,경부선,오산대,93530,18437,83929,17173,20250103
202412,경부선,오산,273204,54312,270663,54494,20250103
202412,경부선,진위,39750,10087,36016,9887,20250103
202412,경부선,송탄,119350,22827,115389,22075,20250103
202412,경부선,서정리,221812,38105,207894,37390,20250103
202412,경부선,평택지제,117515,14938,111791,14549,20250103
202412,경부선,평택,356424,75434,351835,74089,20250103
202412,경부선,성환,128897,22255,124508,21827,20250103
202412,경부선,직산,25776,5691,25172,5335,20250103
202412,경부선,두정,207965,31064,219544,31507,20250103
202412,경부선,천안,163863,59319,155131,58202,20250103
202412,경부선,당정,150044,34741,141608,33284,20250103
202412,경부선,서동탄,35779,7694,31296,7322,20250103
202412,경부선,광명,107432,13031,87423,12064,20250103
202412,경원선,청산,2384,1899,1668,1647,20250103
202412,경원선,이촌(국립중앙박물관),85885,33121,66091,27335,20250103
202412,경원선,전곡,24519,11775,21563,10740,20250103
202412,경원선,서빙고,53375,19383,54271,18977,20250103
202412,경원선,한남,72716,26230,73621,24921,20250103
202412,경원선,옥수,1621,181,1110,81,20250103
202412,경원선,응봉,33182,16626,27459,14984,20250103
202412,경원선,왕십리(성동구청),434751,85062,434183,85965,20250103
202412,경원선,청량리(서울시립대입구),384581,156572,392192,164473,20250103
202412,경원선,외대앞,245565,48867,235946,48656,20250103
202412,경원선,신이문,172817,70625,156959,69086,20250103
202412,경원선,석계,156702,63499,180800,67961,20250103
202412,경원선,광운대,190359,60157,185096,59097,20250103
202412,경원선,월계,140824,63894,125726,60986,20250103
202412,경원선,녹천,88293,37693,71261,34371,20250103
202412,경원선,창동,77,3,0,0,20250103
202412,경원선,방학,178464,115605,171570,112524,20250103
202412,경원선,도봉,97986,73406,90295,72487,20250103
202412,경원선,도봉산,127912,110147,68743,83648,20250103
202412,경원선,망월사,168041,75785,168425,77452,20250103
202412,경원선,회룡,225564,162071,219541,159767,20250103
202412,경원선,의정부,461572,127759,471576,128609,20250103
202412,경원선,가능,130291,59086,123223,59006,20250103
202412,경원선,녹양,88887,40127,82996,37340,20250103
202412,경원선,양주,162905,58764,156868,56792,20250103
202412,경원선,덕계,140868,39139,126237,37636,20250103
202412,경원선,연천,13231,15497,11726,15394,20250103
202412,경원선,덕정,148018,37273,136891,37150,20250103
202412,경원선,지행,149331,48308,149756,48300,20250103
202412,경원선,동두천중앙,52208,35240,49999,34619,20250103
202412,경원선,보산,34793,13964,31587,13296,20250103
202412,경원선,동두천,37033,18321,35478,18295,20250103
202412,경원선,소요산,11173,35379,11862,35403,20250103
202412,경의선,야당,218630,44201,222808,43694,20250103
202412,경의선,신촌,19890,3224,26567,4226,20250103
202412,경의선,검암,1,0,0,0,20250103
202412,경의선,계양,9,0,0,0,20250103
202412,경의선,디지털미디어시티,68871,13420,62310,14543,20250103
202412,경의선,홍대입구,63548,6124,80842,6718,20250103
202412,경의선,공덕,111755,18047,84982,16402,20250103
202412,경의선,서울역,92990,17211,120033,20297,20250103
202412,경의선,운천,34,115,14,90,20250103
202412,경의선,임진강,278,143,179,141,20250103
202412,경의선,문산,120894,45372,116195,44965,20250103
202412,경의선,파주,30781,7180,23342,6341,20250103
202412,경의선,월롱,49343,8884,41657,9104,20250103
202412,경의선,금촌,149075,50559,141188,50252,20250103
202412,경의선,금릉,129259,32270,119521,31394,20250103
202412,경의선,운정,185211,45100,168787,43695,20250103
202412,경의선,탄현,182011,44242,170324,43437,20250103
202412,경의선,일산,244468,74790,236064,75109,20250103
202412,경의선,풍산,142372,43735,132088,42530,20250103
202412,경의선,백마,171069,41125,163787,40601,20250103
202412,경의선,곡산,12254,5669,12531,5713,20250103
202412,경의선,능곡,102666,34619,93545,33197,20250103
202412,경의선,행신,194356,42390,189720,42898,20250103
202412,경의선,강매,72038,19584,59183,18005,20250103
202412,경의선,한국항공대,56418,8421,51385,8116,20250103
202412,경의선,수색,67845,18560,70444,18773,20250103
202412,경의선,가좌,119988,46398,115295,46131,20250103
202412,경의선,서강대,51911,12293,52517,11274,20250103
202412,경의선,효창공원앞,76044,16933,86586,18818,20250103
202412,경인선,개봉,458744,177017,449316,182012,20250103
202412,경인선,오류동,236053,97578,219439,94923,20250103
202412,경인선,역곡,590111,166603,583490,171488,20250103
202412,경인선,부천,713061,245727,711763,249074,20250103
202412,경인선,송내,621796,145978,610486,143814,20250103
202412,경인선,부평,723675,167585,771925,171068,20250103
202412,경인선,백운,153040,64003,145032,63297,20250103
202412,경인선,동암,347453,116259,346617,117284,20250103
202412,경인선,주안,460112,104353,408406,93567,20250103
202412,경인선,제물포,240348,72336,227620,71544,20250103
202412,경인선,동인천,289286,126688,267167,124513,20250103
202412,경인선,인천,77050,34082,57889,31048,20250103
202412,경인선,구일,227212,55001,261518,55484,20250103
202412,경인선,소사,162955,64826,153875,63155,20250103
202412,경인선,부개,179476,73877,164535,72408,20250103
202412,경인선,온수(성공회대입구),130453,54847,122707,52927,20250103
202412,경인선,도원,62373,30555,61894,31890,20250103
202412,경인선,간석,119330,49663,112197,47915,20250103
202412,경인선,중동,188098,80435,171257,78749,20250103
202412,경인선,도화,79498,41667,71800,40065,20250103
202412,경춘선,별내,51209,20378,45961,18189,20250103
202412,경춘선,백양리,7508,1228,5904,1209,20250103
202412,경춘선,굴봉산,1531,1430,2428,1405,20250103
202412,경춘선,가평,41732,15281,40474,14855,20250103
202412,경춘선,상천,3148,3671,2850,3420,20250103
202412,경춘선,청평,33503,19851,32169,19313,20250103
202412,경춘선,대성리,9353,5528,8771,5087,20250103
202412,경춘선,마석,77107,37221,73613,36555,20250103
202412,경춘선,천마산,26468,18287,23240,18003,20250103
202412,경춘선,평내호평,132709,50860,128210,48823,20250103
202412,경춘선,금곡,25525,16208,24393,15646,20250103
202412,경춘선,사릉,42696,16150,40919,15806,20250103
202412,경춘선,퇴계원,67475,30647,60094,28993,20250103
202412,경춘선,갈매,55745,20984,47376,19614,20250103
202412,경춘선,신내,60356,20952,55049,20242,20250103
202412,경춘선,춘천,34595,14910,30765,12729,20250103
202412,경춘선,남춘천,66569,25789,67387,26181,20250103
202412,경춘선,김유정,7083,4594,7183,4639,20250103
202412,경춘선,강촌,8023,4368,7732,4334,20250103
202412,공항철도 1호선,청라국제도시,209601,16919,198012,16905,20250103
202412,공항철도 1호선,검암,171188,17174,171546,17395,20250103
202412,공항철도 1호선,계양,353897,41687,334328,40341,20250103
202412,공항철도 1호선,김포공항,257699,24259,156049,15442,20250103
202412,공항철도 1호선,마곡나루(서울식물원),289094,17755,282841,17963,20250103
202412,공항철도 1호선,디지털미디어시티,364464,33389,343517,31672,20250103
202412,공항철도 1호선,홍대입구,477909,22096,463328,20745,20250103
202412,공항철도 1호선,공덕,81433,9764,111953,12545,20250103
202412,공항철도 1호선,서울역,391862,38775,355592,34775,20250103
202412,공항철도 1호선,인천공항1터미널,423312,37098,411405,32552,20250103
202412,공항철도 1호선,운서,267994,32391,283145,32185,20250103
202412,공항철도 1호선,인천공항2터미널,217423,21388,181014,18148,20250103
202412,공항철도 1호선,영종,106814,23896,107531,23753,20250103
202412,공항철도 1호선,공항화물청사,46726,9915,59496,9976,20250103
202412,과천선,과천,148450,53249,135676,50574,20250103
202412,과천선,범계,723279,137266,723245,134369,20250103
202412,과천선,평촌,437554,74745,418785,74088,20250103
202412,과천선,인덕원,622705,139909,630383,144630,20250103
202412,과천선,정부과천청사,304945,65383,321410,64244,20250103
202412,과천선,대공원,59649,28426,61028,29802,20250103
202412,과천선,경마공원,91616,82082,92428,81475,20250103
202412,과천선,선바위,195396,36714,158733,34839,20250103
202412,분당선,태평,295459,99427,269484,103637,20250103
202412,분당선,가천대,239178,29987,245022,30480,20250103
202412,분당선,선정릉,166363,32752,174955,32060,20250103
